Date,Property ID,Property,Ad Space ID,Ad Space Name,Placement ID,Placement Name,Delivery Method,Display Format,Requests,Filled Requests,Fill Rate,Impressions,Impression Rate,2-second Continuous Video Views,2-second Continuous Video View Rate,10-second Video Views,10-second Video View Rate,Clicks,CTR,Average CPM,Revenue
2019-08-16,"=""158926854793451""","=""ivi.ru""","=""1981448851959969""",Ivi_PreRoll_CIS,"=""1981453901959464""",Position3_CIS,standard,instream_video,13942,7057,0.50616841199254,5021,0.71149213546833,5021,1,4449,0.88607847042422,20,0.003983270264888,1.1223873272257,5.63550677
2019-08-16,"=""158926854793451""","=""ivi.ru""","=""1543119192459606""",pre-roll,"=""1982980468473474""",Ivi_PreRoll_CIS_mobile,standard,instream_video,27142,7198,0.26519784835311,3714,0.51597666018338,3714,1,2858,0.76952073236403,13,0.003500269251481,1.1284141868605,4.19093029
2019-08-16,"=""208370176393429""","=""lenta.ru""","=""165348097296579""",Lena_pre-roll,"=""165348140629908""",Pre-roll,standard,instream_video,183676,43645,0.23761950390906,25915,0.5937679001031,25915,1,14351,0.55377194674899,211,0.008142002701138,2.5844129947521,66.975062759
2019-08-16,"=""428247697648146""","=""debilizator.tv""","=""174282666620331""",First Desktop Web Ad Space,"=""174282866620311""",Debilizator.tv_31.05.18,standard,instream_video,6118,2086,0.34096109839817,1516,0.72674976030681,1516,1,892,0.58839050131926,5,0.003298153034301,6.2581168548813,9.487305152
2019-08-16,"=""676348746046261""","=""vokrug.tv""","=""183425215856701""",First Desktop Web Ad Space,"=""183425229190033""",First Desktop Web In-stream Video Placement,standard,instream_video,2985,1032,0.34572864321608,910,0.88178294573643,910,1,547,0.6010989010989,10,0.010989010989011,2.765862967033,2.5169353
2019-08-16,"=""789285774603144""","=""gazeta.ru""","=""1956898614526961""",Gazeta.ru_instream,"=""1956898687860287""",Gazeta_instream_new,standard,instream_video,29342,8365,0.28508622452457,2499,0.29874476987448,2499,1,930,0.37214885954382,27,0.010804321728691,1.1026436254502,2.75550642
2019-08-16,"=""860498464121379""","=""rambler.ru""","=""847805922039838""",Rambler.ru_instream,"=""936889249798171""",Rambler.ru,standard,instream_video,25905,5734,0.22134723026443,2716,0.47366585280781,2716,1,1521,0.5600147275405,40,0.014727540500736,1.6539670397644,4.49217448
2019-08-16,"=""1824311337861930""","=""tnt-online.ru""","=""2334257023467438""",Tnt-online.ru_instream,"=""2334257326800741""",tnt-online.ru_instream,standard,instream_video,32256,11369,0.35246155753968,9686,0.85196587210836,9686,1,7381,0.76202766880033,37,0.003819946314268,5.1850083444146,50.221990824
2019-08-16,"=""2029886443925692""","=""rutube.ru""","=""1448859808542845""",Rutube,"=""1448860211876138""",Rutube.ru,standard,instream_video,1104912,375247,0.33961709167789,186094,0.49592401804678,186094,1,139546,0.74986834610466,733,0.003938869603534,3.0930427752641,575.59670222
2019-08-16,"=""2029886443925692""","=""rutube.ru""","=""2013158515446302""",Rutube_iOS_app,"=""2013159032112917""",Rutube iOS_app,standard,instream_video,5685,3432,0.60369393139842,3051,0.88898601398601,3051,1,2436,0.7984267453294,23,0.007538511963291,4.718313092101,14.395573244
2019-08-15,"=""130940864343573""","=""showjet.ru""","=""784350111766188""",Showjet,"=""784350188432847""",Showjet,standard,instream_video,169160,18644,0.11021518089383,12613,0.6765179146106,12613,1,9664,0.7661936097677,7,0.000554982954095,3.979602636169,50.19472805
2019-08-15,"=""151381672148111""","=""gamak.tv""","=""500564580322325""",Gamak.tv,"=""500564633655653""",Gamak.tv,standard,instream_video,4565,1917,0.41993428258489,1601,0.83515910276474,1601,1,913,0.57026858213616,4,0.002498438475953,6.0520793778888,9.689379084
2019-08-15,"=""154850758460936""","=""my.mail.ru""","=""1481911218552416""",news.mail.ru,"=""1481911508552387""",Mail.ru_pre-rolls,standard,instream_video,42047,16530,0.39313149570718,7230,0.43738656987296,7230,1,2751,0.3804979253112,83,0.011479944674965,3.4874542860304,25.214294488
2019-08-15,"=""154850758460936""","=""my.mail.ru""","=""1538370962906441""",News.mail.ru,"=""1538371399573064""",News.mail.ru_pre-roll,standard,instream_video,295509,57738,0.19538491213466,42209,0.73104368007205,42209,1,23315,0.55237034755621,655,0.015518017484423,3.6825725864863,155.437706303
2019-08-15,"=""154850758460936""","=""my.mail.ru""","=""2105211042889094""",mail.ru_pre-rolls,"=""2105211789555686""",Mail.ru_pre-rolls,standard,instream_video,10608,3437,0.32400075414781,22,0.006400931044516,22,1,7,0.31818181818182,0,0,5.7660904545455,0.12685399
2019-08-15,"=""158926854793451""","=""ivi.ru""","=""1275054429266085""",www.ivi.ru,"=""1275054502599411""",Position1,standard,instream_video,204518,13560,0.066302232566327,6289,0.46379056047198,6289,1,4963,0.78915566862776,15,0.002385116870727,4.5740677420894,28.76631203
2019-08-15,"=""158926854793451""","=""ivi.ru""","=""1303846586386869""",Ivi_PreRoll_CIS_4,"=""1303846696386858""",Position4_CIS,standard,instream_video,9074,3977,0.43828521049151,2917,0.73346743776716,2917,1,2484,0.85155982173466,16,0.005485087418581,1.1977596503257,3.4938649
2019-08-15,"=""158926854793451""","=""ivi.ru""","=""1543119192459606""",pre-roll,"=""1543120109126181""",ivi-pre-roll-mobile,standard,instream_video,225627,12748,0.056500330190979,7610,0.59695638531534,7610,1,6000,0.78843626806833,28,0.003679369250986,4.5375541760841,34.53078728
2019-08-15,"=""158926854793451""","=""ivi.ru""","=""1787755141329342""",Position2-4,"=""1787758234662366""",Position2,standard,instream_video,171657,11543,0.067244563286088,6400,0.55444858355713,6400,1,5256,0.82125,14,0.0021875,4.5258072125,28.96516616
2019-08-15,"=""158926854793451""","=""ivi.ru""","=""1787755141329342""",Position2-4,"=""1787761314662058""",Position3,standard,instream_video,92461,7835,0.084738430257081,4828,0.61620931716656,4828,1,4098,0.84879867439934,14,0.002899751449876,4.5253454515327,21.84836784
2019-08-15,"=""158926854793451""","=""ivi.ru""","=""1787755141329342""",Position2-4,"=""1787762887995234""",Position4,standard,instream_video,54712,4736,0.086562362918555,3160,0.66722972972973,3160,1,2723,0.86170886075949,7,0.002215189873418,4.5749506392405,14.45684402
2019-08-15,"=""158926854793451""","=""ivi.ru""","=""1981448851959969""",Ivi_PreRoll_CIS,"=""1981452975292890""",Position1_CIS,standard,instream_video,80367,26685,0.33203926984957,16031,0.60074948472925,16031,1,13236,0.82565030253883,38,0.002370407335787,1.212840873308,19.44305204
2019-08-15,"=""158926854793451""","=""ivi.ru""","=""1981448851959969""",Ivi_PreRoll_CIS,"=""1981453431959511""",Position2_CIS,standard,instream_video,25904,11851,0.45749691167387,7936,0.66964813095941,7936,1,6860,0.86441532258065,15,0.001890120967742,1.2092907988911,9.59693178
